delivery_id,supplier_id,component_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,delivery_status,month,is_late,late_days,is_partial,delay_bucket,supplier_name,country,category
D0007070,S001,C0165,2024-03-25,2024-05-08,2024-05-08,21601,21601,On-Time,2024-05,0,0.0,0,On-time,Nippon Substrate Co.,Japan,Solder Balls/Spheres
D0009513,S018,C0236,2024-03-25,2024-04-16,2024-04-16,272,272,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Nozzles/Capillaries
D0005508,S018,C0128,2024-03-25,2024-05-02,2024-05-02,1846,1846,On-Time,2024-05,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Die Attach Film/Paste
D0003850,S014,C0084,2024-03-25,2024-05-13,2024-05-14,3677,3677,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Bonding Wire (Au/Cu)
D0004630,S002,C0103,2024-03-25,2024-05-04,2024-05-04,4059,4059,On-Time,2024-05,0,0.0,0,On-time,Formotech Packaging,Malaysia,Mold Compound
D0002779,S007,C0063,2024-03-25,2024-04-20,2024-04-20,10483,10483,On-Time,2024-04,0,0.0,0,On-time,Globaltest Equipment,China,Leadframes
D0002666,S009,C0061,2024-03-25,2024-05-06,,15939,15939,Unknown,2024-05,0,,0,Undelivered (open),United Semiconductor Parts,United States,Leadframes
D0008458,S003,C0207,2024-03-25,2024-04-11,2024-04-11,14633,14633,On-Time,2024-04,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Carrier Tapes/Trays
D0001752,S013,C0044,2024-03-25,2024-04-27,2024-04-27,16230,16230,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Leadframes
D0003451,S018,C0076,2024-03-25,2024-05-07,2024-05-07,6756,5391,Partial,2024-05,0,0.0,1,Partial fulfillment,St Micro Parts Asia,Malaysia,Bonding Wire (Au/Cu)
D0007469,S012,C0172,2024-03-26,2024-04-30,2024-05-01,18132,18132,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Solder Balls/Spheres
D0000653,S003,C0022,2024-03-26,2024-04-30,2024-05-02,2731,2731,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0003313,S018,C0073,2024-03-26,2024-04-27,2024-04-27,7559,7559,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Bonding Wire (Au/Cu)
D0001699,S012,C0043,2024-03-26,2024-05-01,2024-05-01,4707,4707,On-Time,2024-05,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Organic Substrates
D0009142,S019,C0223,2024-03-26,2024-05-22,2024-05-22,957,957,On-Time,2024-05,0,0.0,0,On-time,Applied Materials Korea,Singapore,Nozzles/Capillaries
D0007701,S002,C0183,2024-03-26,2024-05-23,2024-05-23,100,100,On-Time,2024-05,0,0.0,0,On-time,Formotech Packaging,Malaysia,Test Sockets
D0009479,S009,C0235,2024-03-26,2024-05-09,2024-05-11,151,151,Delayed,2024-05,1,2.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Nozzles/Capillaries
D0004131,S001,C0090,2024-03-26,2024-04-20,2024-04-21,8819,8819,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Bonding Wire (Au/Cu)
D0001917,S008,C0047,2024-03-26,2024-05-01,2024-05-01,7109,7109,On-Time,2024-05,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Leadframes
D0000706,S011,C0023,2024-03-26,2024-04-28,2024-04-28,2880,2880,On-Time,2024-04,0,0.0,0,On-time,Ase Materials Division,Japan,Organic Substrates
D0008044,S016,C0197,2024-03-26,2024-04-23,2024-04-24,18003,18003,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Carrier Tapes/Trays
D0005919,S005,C0140,2024-03-26,2024-05-08,2024-05-09,3208,3208,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Underfill/Epoxy
D0007904,S008,C0194,2024-03-26,2024-04-19,2024-05-08,10892,10892,Delayed,2024-04,1,19.0,0,Severe delay (14d+),Micron Substrates Eu,Singapore,Carrier Tapes/Trays
D0000902,S013,C0027,2024-03-26,2024-05-18,2024-05-18,2800,2800,On-Time,2024-05,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0001384,S016,C0037,2024-03-26,2024-05-18,2024-05-18,5262,5262,On-Time,2024-05,0,0.0,0,On-time,Amkor Assembly Supplies,China,Organic Substrates
D0004556,S004,C0101,2024-03-26,2024-05-16,2024-05-16,2549,2549,On-Time,2024-05,0,0.0,0,On-time,Korea Probe Solutions,Korea,Mold Compound
D0003652,S004,C0080,2024-03-26,2024-05-11,2024-05-11,9926,9926,On-Time,2024-05,0,0.0,0,On-time,Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0000600,S001,C0021,2024-03-26,2024-05-04,2024-05-05,1696,1696,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Organic Substrates
D0002952,S003,C0066,2024-03-26,2024-04-29,2024-04-30,22428,22428,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Leadframes
D0006166,S009,C0147,2024-03-26,2024-06-13,2024-06-14,2459,2459,Delayed,2024-06,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Underfill/Epoxy
D0004368,S009,C0096,2024-03-26,2024-05-02,2024-05-03,4222,4222,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Mold Compound
D0006266,S001,C0150,2024-03-26,2024-05-08,2024-05-11,23357,23357,Delayed,2024-05,1,3.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Solder Balls/Spheres
D0001803,S020,C0045,2024-03-26,2024-04-26,2024-04-26,6947,6947,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0001534,S018,C0040,2024-03-26,2024-05-15,2024-05-15,3300,3300,On-Time,2024-05,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Organic Substrates
D0000139,S007,C0008,2024-03-27,2024-05-17,2024-05-17,58,58,On-Time,2024-05,0,0.0,0,On-time,Globaltest Equipment,China,Silicon Wafers
D0005171,S012,C0118,2024-03-27,2024-05-23,2024-05-24,1511,1511,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Die Attach Film/Paste
D0005437,S004,C0126,2024-03-27,2024-05-11,2024-05-11,3786,3786,On-Time,2024-05,0,0.0,0,On-time,Korea Probe Solutions,Korea,Die Attach Film/Paste
D0001188,S004,C0033,2024-03-27,2024-05-03,2024-05-03,2701,2701,On-Time,2024-05,0,0.0,0,On-time,Korea Probe Solutions,Korea,Organic Substrates
D0000504,S013,C0019,2024-03-27,2024-05-10,2024-05-10,5375,5375,On-Time,2024-05,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0000288,S016,C0015,2024-03-27,2024-05-06,2024-05-06,8581,8581,On-Time,2024-05,0,0.0,0,On-time,Amkor Assembly Supplies,China,Organic Substrates
D0005673,S008,C0133,2024-03-27,2024-04-22,2024-04-22,3473,3473,On-Time,2024-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Underfill/Epoxy
D0007747,S007,C0186,2024-03-27,2024-05-12,2024-05-12,82,82,On-Time,2024-05,0,0.0,0,On-time,Globaltest Equipment,China,Test Sockets
D0008980,S012,C0219,2024-03-27,2024-04-28,2024-04-28,7851,7851,On-Time,2024-04,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0001491,S015,C0039,2024-03-27,2024-05-03,,3582,3582,Unknown,2024-05,0,,0,Undelivered (open),K&S Precision Tools,Korea,Organic Substrates
D0008500,S020,C0208,2024-03-27,2024-04-15,2024-04-15,64856,64856,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Carrier Tapes/Trays
D0008716,S003,C0213,2024-03-27,2024-04-12,2024-04-12,39610,39610,On-Time,2024-04,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Carrier Tapes/Trays
D0008294,S013,C0203,2024-03-27,2024-04-22,2024-04-22,25233,25233,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Carrier Tapes/Trays
D0000854,S011,C0026,2024-03-27,2024-05-17,2024-05-17,2729,2729,On-Time,2024-05,0,0.0,0,On-time,Ase Materials Division,Japan,Organic Substrates
D0000242,S020,C0014,2024-03-27,2024-05-01,2024-05-01,3057,3057,On-Time,2024-05,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Organic Substrates
D0002564,S003,C0059,2024-03-27,2024-05-07,2024-05-07,17036,17036,On-Time,2024-05,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Leadframes
D0000094,S016,C0006,2024-03-27,2024-05-16,2024-05-16,28,28,On-Time,2024-05,0,0.0,0,On-time,Amkor Assembly Supplies,China,Silicon Wafers
D0007352,S011,C0170,2024-03-27,2024-04-22,2024-04-23,17351,17351,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Solder Balls/Spheres
D0006094,S002,C0145,2024-03-27,2024-05-22,2024-05-22,3142,3142,On-Time,2024-05,0,0.0,0,On-time,Formotech Packaging,Malaysia,Underfill/Epoxy
D0002345,S004,C0055,2024-03-27,2024-05-04,2024-05-04,10307,10307,On-Time,2024-05,0,0.0,0,On-time,Korea Probe Solutions,Korea,Leadframes
D0007686,S020,C0182,2024-03-27,2024-05-07,2024-05-07,53,53,On-Time,2024-05,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Test Sockets
D0009601,S005,C0239,2024-03-27,2024-04-20,2024-04-20,332,332,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Nozzles/Capillaries
D0006587,S015,C0156,2024-03-27,2024-04-21,2024-04-21,20600,20600,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Solder Balls/Spheres
D0004482,S005,C0099,2024-03-27,2024-06-07,2024-06-08,3091,3091,Delayed,2024-06,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Mold Compound
D0004403,S014,C0097,2024-03-27,2024-05-12,2024-05-14,5734,5734,Delayed,2024-05,1,2.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Mold Compound
D0008086,S012,C0198,2024-03-28,2024-04-16,2024-04-16,21225,21225,On-Time,2024-04,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0001594,S010,C0041,2024-03-28,2024-05-08,2024-05-08,8689,8689,On-Time,2024-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Organic Substrates
D0003604,S002,C0079,2024-03-28,2024-05-06,2024-05-06,8645,8645,On-Time,2024-05,0,0.0,0,On-time,Formotech Packaging,Malaysia,Bonding Wire (Au/Cu)
D0004823,S005,C0108,2024-03-28,2024-05-08,2024-05-10,3383,3383,Delayed,2024-05,1,2.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Mold Compound
D0005539,S005,C0129,2024-03-28,2024-05-17,2024-05-17,4635,4635,On-Time,2024-05,0,0.0,0,On-time,Silicon Precision Works,Singapore,Die Attach Film/Paste
D0009052,S016,C0221,2024-03-28,2024-04-18,2024-04-18,25544,25544,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Carrier Tapes/Trays
D0004257,S014,C0093,2024-03-28,2024-05-06,2024-05-07,1525,1525,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Mold Compound
D0002015,S005,C0049,2024-03-28,2024-04-22,2024-04-22,14471,14471,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Leadframes
D0006480,S001,C0154,2024-03-28,2024-05-22,2024-05-23,26747,26747,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Nippon Substrate Co.,Japan,Solder Balls/Spheres
D0004750,S014,C0106,2024-03-28,2024-05-09,2024-05-09,2926,2926,On-Time,2024-05,0,0.0,0,On-time,Hitachi Bonding Wires,Germany,Mold Compound
D0002180,S014,C0052,2024-03-28,2024-04-27,2024-04-29,11475,11475,Delayed,2024-04,1,2.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Leadframes
D0006424,S007,C0153,2024-03-28,2024-04-29,2024-04-29,25824,25824,On-Time,2024-04,0,0.0,0,On-time,Globaltest Equipment,China,Solder Balls/Spheres
D0003507,S002,C0077,2024-03-28,2024-04-29,2024-04-29,4199,4199,On-Time,2024-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Bonding Wire (Au/Cu)
D0001291,S009,C0035,2024-03-28,2024-05-08,2024-05-10,2940,2940,Delayed,2024-05,1,2.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Organic Substrates
D0006962,S005,C0163,2024-03-28,2024-04-25,2024-04-26,30806,30806,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Solder Balls/Spheres
D0009307,S004,C0229,2024-03-28,2024-05-02,,335,335,Unknown,2024-05,0,,0,Undelivered (open),Korea Probe Solutions,Korea,Nozzles/Capillaries
D0007715,S014,C0184,2024-03-28,2024-06-13,2024-07-02,87,87,Delayed,2024-06,1,19.0,0,Severe delay (14d+),Hitachi Bonding Wires,Germany,Test Sockets
D0006314,S002,C0151,2024-03-28,2024-05-04,2024-05-05,15823,15823,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Formotech Packaging,Malaysia,Solder Balls/Spheres
D0002897,S009,C0065,2024-03-28,2024-05-08,2024-05-08,12619,12619,On-Time,2024-05,0,0.0,0,On-time,United Semiconductor Parts,United States,Leadframes
D0005006,S013,C0113,2024-03-28,2024-04-25,2024-04-25,2699,2699,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Die Attach Film/Paste
D0006686,S016,C0158,2024-03-28,2024-04-28,2024-04-28,10216,10216,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Solder Balls/Spheres
D0004967,S005,C0112,2024-03-28,2024-05-03,,3127,3127,Unknown,2024-05,0,,0,Undelivered (open),Silicon Precision Works,Singapore,Die Attach Film/Paste
D0006367,S007,C0152,2024-03-28,2024-04-18,2024-04-18,15952,15952,On-Time,2024-04,0,0.0,0,On-time,Globaltest Equipment,China,Solder Balls/Spheres
D0006847,S005,C0161,2024-03-28,2024-04-19,2024-05-02,12876,12876,Delayed,2024-04,1,13.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Solder Balls/Spheres
D0000553,S009,C0020,2024-03-28,2024-05-17,2024-05-18,1932,1932,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Organic Substrates
D0000755,S012,C0024,2024-03-29,2024-05-02,2024-05-04,4989,4989,Delayed,2024-05,1,2.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Organic Substrates
D0000452,S009,C0018,2024-03-29,2024-05-02,2024-05-02,2915,2915,On-Time,2024-05,0,0.0,0,On-time,United Semiconductor Parts,United States,Organic Substrates
D0008938,S016,C0218,2024-03-29,2024-04-12,2024-04-12,17572,17572,On-Time,2024-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Carrier Tapes/Trays
D0004293,S011,C0094,2024-03-29,2024-05-05,2024-05-05,3061,3061,On-Time,2024-05,0,0.0,0,On-time,Ase Materials Division,Japan,Mold Compound
D0007865,S015,C0193,2024-03-29,2024-04-18,2024-04-18,17405,17405,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Carrier Tapes/Trays
D0008255,S015,C0202,2024-03-29,2024-04-28,2024-04-28,14652,14652,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Carrier Tapes/Trays
D0004901,S019,C0110,2024-03-29,2024-05-04,2024-05-04,2913,2913,On-Time,2024-05,0,0.0,0,On-time,Applied Materials Korea,Singapore,Mold Compound
D0005801,S010,C0137,2024-03-29,2024-05-30,2024-05-30,8502,7015,Partial,2024-05,0,0.0,1,Partial fulfillment,Shenzhen Bonding Supplies,Germany,Underfill/Epoxy
D0001140,S002,C0032,2024-03-29,2024-04-26,2024-04-26,1801,1801,On-Time,2024-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Organic Substrates
D0007996,S004,C0196,2024-03-29,2024-04-30,2024-05-01,18851,18851,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0000348,S013,C0016,2024-03-29,2024-04-27,2024-04-27,5398,5398,On-Time,2024-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0008673,S004,C0212,2024-03-29,2024-04-11,2024-04-11,13054,13054,On-Time,2024-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0003013,S007,C0067,2024-03-29,2024-04-19,2024-04-19,22615,22615,On-Time,2024-04,0,0.0,0,On-time,Globaltest Equipment,China,Leadframes
D0002619,S020,C0060,2024-03-29,2024-04-24,2024-04-24,15774,15774,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0007642,S013,C0178,2024-03-29,2024-05-24,2024-05-29,7,7,Delayed,2024-05,1,5.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Probe Cards
D0006026,S004,C0143,2024-03-29,2024-06-07,2024-06-07,3054,3054,On-Time,2024-06,0,0.0,0,On-time,Korea Probe Solutions,Korea,Underfill/Epoxy
D0003753,S005,C0082,2024-03-29,2024-05-17,2024-05-17,11031,11031,On-Time,2024-05,0,0.0,0,On-time,Silicon Precision Works,Singapore,Bonding Wire (Au/Cu)
D0008763,S015,C0214,2024-03-29,2024-04-24,2024-04-25,11039,11039,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),K&S Precision Tools,Korea,Carrier Tapes/Trays
D0004514,S020,C0100,2024-04-01,2024-05-12,2024-05-12,2126,2126,On-Time,2024-05,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Mold Compound
D0002780,S005,C0063,2024-04-01,2024-05-02,2024-05-03,12014,12014,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Leadframes
D0004483,S005,C0099,2024-04-01,2024-06-11,2024-06-11,3388,3388,On-Time,2024-06,0,0.0,0,On-time,Silicon Precision Works,Singapore,Mold Compound
D0005072,S011,C0115,2024-04-01,2024-06-06,2024-06-06,3601,3601,On-Time,2024-06,0,0.0,0,On-time,Ase Materials Division,Japan,Die Attach Film/Paste
D0003014,S018,C0067,2024-04-01,2024-04-25,2024-04-25,23587,23587,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Leadframes
D0003851,S005,C0084,2024-04-01,2024-05-19,2024-05-19,7895,7895,On-Time,2024-05,0,0.0,0,On-time,Silicon Precision Works,Singapore,Bonding Wire (Au/Cu)
D0009364,S004,C0231,2024-04-01,2024-05-11,2024-05-12,201,201,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Nozzles/Capillaries
D0003408,S016,C0075,2024-04-01,2024-05-01,2024-05-03,7433,7433,Delayed,2024-05,1,2.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Bonding Wire (Au/Cu)
D0004861,S019,C0109,2024-04-01,2024-05-27,2024-05-27,4833,4833,On-Time,2024-05,0,0.0,0,On-time,Applied Materials Korea,Singapore,Mold Compound
D0003508,S016,C0077,2024-04-01,2024-05-06,2024-05-07,13468,13468,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Bonding Wire (Au/Cu)
D0008377,S011,C0205,2024-04-01,2024-05-06,2024-05-07,17567,17567,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Carrier Tapes/Trays
D0008807,S004,C0215,2024-04-01,2024-04-21,2024-04-22,10462,10462,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0008045,S005,C0197,2024-04-01,2024-04-26,2024-04-26,12650,12650,On-Time,2024-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Carrier Tapes/Trays
D0008590,S011,C0210,2024-04-01,2024-04-29,2024-04-29,22109,22109,On-Time,2024-04,0,0.0,0,On-time,Ase Materials Division,Japan,Carrier Tapes/Trays
D0000505,S003,C0019,2024-04-01,2024-05-16,2024-05-17,2297,2297,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0009168,S016,C0224,2024-04-01,2024-05-01,2024-05-01,196,196,On-Time,2024-05,0,0.0,0,On-time,Amkor Assembly Supplies,China,Nozzles/Capillaries
D0001437,S005,C0038,2024-04-01,2024-05-05,2024-05-06,3752,3752,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Organic Substrates
D0001966,S010,C0048,2024-04-01,2024-05-27,2024-05-27,19881,19881,On-Time,2024-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Leadframes
D0002726,S020,C0062,2024-04-01,2024-04-23,2024-04-23,6339,6339,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0008981,S002,C0219,2024-04-01,2024-05-05,2024-05-06,23495,23495,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Formotech Packaging,Malaysia,Carrier Tapes/Trays
D0005989,S018,C0142,2024-04-01,2024-05-31,2024-05-31,1266,1266,On-Time,2024-05,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Underfill/Epoxy
D0006368,S018,C0152,2024-04-01,2024-04-23,2024-04-23,13664,13664,On-Time,2024-04,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Solder Balls/Spheres
D0008764,S012,C0214,2024-04-01,2024-04-23,2024-04-24,12786,12786,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Carrier Tapes/Trays
D0006425,S003,C0153,2024-04-01,2024-05-04,2024-05-05,11966,11966,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Solder Balls/Spheres
D0002401,S019,C0056,2024-04-02,2024-05-03,2024-05-03,10147,10147,On-Time,2024-05,0,0.0,0,On-time,Applied Materials Korea,Singapore,Leadframes
D0001700,S003,C0043,2024-04-02,2024-05-15,2024-05-15,4734,4734,On-Time,2024-05,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Organic Substrates
D0001535,S008,C0040,2024-04-02,2024-05-19,2024-05-19,2100,2100,On-Time,2024-05,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Organic Substrates
D0004930,S005,C0111,2024-04-02,2024-05-12,2024-05-12,3576,3576,On-Time,2024-05,0,0.0,0,On-time,Silicon Precision Works,Singapore,Mold Compound
D0005007,S020,C0113,2024-04-02,2024-04-30,2024-04-30,4733,4733,On-Time,2024-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Die Attach Film/Paste
D0008127,S020,C0199,2024-04-02,2024-04-19,2024-04-20,13008,13008,Delayed,2024-04,1,1.0,0,Moderate delay (1–13d),Nanotech Packaging Taiwan,Malaysia,Carrier Tapes/Trays
D0002667,S003,C0061,2024-04-02,2024-05-11,2024-05-12,13451,13451,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Leadframes
D0004902,S018,C0110,2024-04-02,2024-05-09,2024-05-09,3658,3658,On-Time,2024-05,0,0.0,0,On-time,St Micro Parts Asia,Malaysia,Mold Compound
D0002898,S003,C0065,2024-04-02,2024-05-14,2024-05-14,15818,15818,On-Time,2024-05,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Leadframes
D0001141,S019,C0032,2024-04-02,2024-05-03,2024-05-03,2366,2366,On-Time,2024-05,0,0.0,0,On-time,Applied Materials Korea,Singapore,Organic Substrates
D0003209,S015,C0071,2024-04-02,2024-05-10,2024-05-10,10564,10564,On-Time,2024-05,0,0.0,0,On-time,K&S Precision Tools,Korea,Bonding Wire (Au/Cu)
D0004751,S016,C0106,2024-04-02,2024-05-19,2024-05-20,1135,1135,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Mold Compound
D0002346,S016,C0055,2024-04-02,2024-05-07,2024-05-08,9071,9071,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Leadframes
D0007866,S015,C0193,2024-04-02,2024-04-21,2024-04-21,17750,17750,On-Time,2024-04,0,0.0,0,On-time,K&S Precision Tools,Korea,Carrier Tapes/Trays
D0007731,S002,C0185,2024-04-02,2024-05-21,2024-05-21,41,41,On-Time,2024-05,0,0.0,0,On-time,Formotech Packaging,Malaysia,Test Sockets
D0003605,S019,C0079,2024-04-02,2024-05-07,2024-05-08,13870,13870,Delayed,2024-05,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Bonding Wire (Au/Cu)
D0004082,S007,C0089,2024-04-02,2024-05-02,2024-05-02,8218,8218,On-Time,2024-05,0,0.0,0,On-time,Globaltest Equipment,China,Bonding Wire (Au/Cu)
